Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,TrafficCondition,Temperature,Humidity,Wind Speed,Air Pressure,CO2Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Motorcycle,Petrol,2.480655247,21,179111,51.6197343,4.874824901,Highway,Free flow,36.98838707,64.65819178,2.661385637,1039.985719,391.5463449,1.680879327,0.03821844816,0.0986820563,0.04400592252,High
Truck,Electric,3.497711233,5,814,2.231047035,0.6591658404,Highway,Heavy,31.79779497,88.33590661,5.740033547,1015.537508,139.5880518,0.6072722536,0.1755601743,0.06554200714,0.07671886141,Low
Motorcycle,Hybrid,4.455698586,13,282294,64.77173846,1.956995445,City,Free flow,21.45868737,18.38720057,1.670745618,978.7814184,370.7471524,0.5051152964,0.1150474358,0.01086583507,0.0722839017,High
Motorcycle,Diesel,2.690873932,3,3825,118.7120094,2.151976634,City,Moderate,3.909606108,5.915150517,12.31613976,1006.573262,300.8275257,1.495741555,0.02936605362,0.09051726696,0.09431514601,High
Motorcycle,Electric,5.85326683,21,50368,41.9687509,3.155234745,Highway,Heavy,22.72153057,38.67005118,9.485429979,1035.320752,231.7247638,0.2361336723,0.1235371539,0.03538966915,0.0550999351,Medium
Car,Diesel,5.804725934,18,75535,115.8671062,2.036298791,Highway,Moderate,24.77962354,56.49051805,18.58009891,1043.443449,402.196744,0.5989753215,0.0989090869,0.05950351083,0.06309961249,High
Motorcycle,Diesel,2.109267938,22,86390,11.544689,0.4851800569,Rural,Free flow,4.077908052,28.57096212,14.81106006,957.5035563,490.3463189,0.9266109315,0.06840256007,0.04305074203,0.02459622521,High
Motorcycle,Petrol,3.385692231,6,223923,87.8940139,4.737149991,Highway,Moderate,2.76648122,68.92070045,15.55774725,1028.69085,92.6517151,0.9390072369,0.01355131519,0.02568608711,0.0339939622,Low
Motorcycle,Hybrid,2.364567211,3,105076,13.71959936,2.080395408,Highway,Heavy,9.846192955,7.391597894,3.287851507,1046.630809,405.0002635,0.3999109304,0.05110692532,0.06417939827,0.06696462577,High
Motorcycle,Hybrid,2.281170571,1,206089,32.82858883,1.713368636,Highway,Moderate,22.05734845,79.07094711,5.33245041,996.7245802,463.7657842,0.1762296378,0.0491344794,0.02934667983,0.06040646352,High
Truck,Electric,0.9918121262,26,179577,68.50090024,2.233610621,City,Free flow,4.653113464,71.80860197,10.26279087,1049.553401,191.8336584,0.9940143173,0.1459214118,0.03052210817,0.0501081832,Medium
Truck,Petrol,3.969734537,6,253477,71.13356328,1.082978411,Highway,Moderate,17.78332611,21.39447872,0.2696900177,1045.707799,213.3599584,0.7791817745,0.05925478005,0.08224232826,0.07304763107,Medium
Car,Diesel,3.413930921,2,57899,93.02535807,0.5011084233,City,Free flow,34.96187009,29.84542386,17.40256287,1015.689135,407.6474686,0.641213759,0.1959331345,0.06788145059,0.03204463395,High
Car,Electric,1.067689506,14,213854,73.83736887,0.7428923955,Highway,Heavy,4.755016244,80.70020448,15.55480764,1034.76114,479.139068,0.614194839,0.04496857133,0.09265631863,0.07293014902,High
Truck,Diesel,2.248961614,0,284745,71.23376453,0.833274135,Highway,Free flow,38.29868681,77.3337843,1.158793704,979.6563118,472.5143083,1.057935914,0.1796836272,0.0494183994,0.02690911541,High
Bus,Electric,5.522982607,1,141749,109.4823704,0.9883671911,Highway,Heavy,13.66739893,81.37661573,16.98067824,1041.746365,75.03190254,0.1411641973,0.07940231077,0.05545187231,0.05452526884,Low
Truck,Diesel,2.045721831,9,260321,54.25929027,2.099801061,Highway,Free flow,-4.954583118,32.22428449,0.08976229636,1009.188911,442.142697,0.301556391,0.1998870788,0.01624653631,0.02021422431,High
Motorcycle,Electric,1.553453335,15,218930,27.03189344,3.119496345,Highway,Heavy,-7.248030314,96.95711835,2.284386371,1000.966559,313.904077,0.717887761,0.1627179072,0.04238283516,0.0565490773,High
Truck,Diesel,3.345154353,24,123355,19.4146302,3.14443919,Rural,Moderate,6.933725715,71.53382294,1.107291059,1033.566176,239.5069588,1.011647427,0.1247672792,0.01438845237,0.08392082907,Medium
Truck,Electric,5.925382361,27,164364,47.99935162,0.0004878478096,Highway,Heavy,2.937947836,6.52007874,9.583198637,1038.949438,430.4903522,1.418271842,0.16781984,0.04150897748,0.0535323962,High
Bus,Hybrid,2.058687412,14,128424,85.53033062,4.604788334,City,Heavy,32.18566636,47.7734854,15.6809956,1020.124907,410.1951459,0.6569032574,0.1803851779,0.04678484876,0.03951394921,High
Bus,Petrol,4.295104847,23,125451,5.105218192,4.114235903,City,Moderate,26.88192107,66.45470455,3.570783237,952.5036283,279.2068802,1.367385374,0.1995416182,0.02557472753,0.02241557,Medium
Car,Electric,4.760422,14,204775,15.48640638,4.819690197,Rural,Heavy,34.22731434,16.86501923,15.42972922,1009.720614,234.8242072,0.8355851024,0.04233790755,0.0869577945,0.04229484564,Medium
Bus,Diesel,2.035715229,13,147256,12.73361521,1.799931724,City,Heavy,19.46267491,90.17689267,3.698495643,1032.16559,262.6129627,1.571968953,0.121101571,0.04030644084,0.08711531459,Medium
Car,Electric,4.586725013,21,220408,70.23001837,3.323996383,Rural,Moderate,11.77286238,75.41087012,19.81072679,1004.526934,193.2605807,1.013175792,0.08349804328,0.01492677939,0.04519991044,Medium
Car,Electric,2.71247229,13,61377,29.14375806,0.8401037463,Highway,Free flow,3.528396404,8.143176773,17.06949069,1043.485864,356.2342497,1.128641731,0.08323680079,0.04513395343,0.02664048814,High
Car,Hybrid,4.087990319,5,45161,19.9511314,4.085165136,Highway,Free flow,19.15544172,91.31981082,14.74373548,1039.731739,451.415102,0.9266335657,0.1301408503,0.0593233904,0.08996262343,High
Bus,Hybrid,4.094354496,13,166078,71.13248637,0.8068386148,Highway,Heavy,20.90123891,40.43696801,11.83376846,1002.967625,162.7250174,0.3524962422,0.1057903699,0.05302333818,0.09352240468,Medium
Car,Hybrid,3.586028357,16,148616,91.35718985,1.629928504,Rural,Free flow,9.647378187,45.24694776,4.850963939,990.3830793,421.4785178,0.4252175309,0.1640010849,0.06070412681,0.09585793277,High
Truck,Electric,1.269506804,17,12987,39.85858997,2.45417428,Rural,Heavy,36.82977109,78.31081604,2.38535244,955.5076451,212.3349422,0.8609396906,0.07237310444,0.08942803734,0.0566873794,Medium
Car,Diesel,5.143572977,19,5239,69.38455268,2.972658344,Rural,Moderate,21.99772942,64.39976834,9.20613504,1013.259774,109.3229945,0.2877570832,0.1106995697,0.01264015747,0.06059888695,Low
Car,Hybrid,2.468056338,18,44785,11.77492958,2.798165121,Rural,Heavy,31.87406003,43.75286952,8.053205085,976.5964705,68.22276943,0.3663637984,0.1934588471,0.0810320043,0.03731744216,Low
Truck,Electric,1.769896254,29,23358,112.2229237,0.5104800585,Highway,Free flow,21.01953737,25.96246577,13.48961846,1016.845231,265.7126912,1.285096708,0.02719801589,0.04382996618,0.04031824736,Medium
Car,Electric,1.012030736,16,187522,40.42754224,2.108380014,Rural,Moderate,5.826839267,51.6895732,3.401795027,1029.876124,305.7410914,1.30315921,0.0610165481,0.04455852134,0.05637246773,High
Car,Hybrid,3.872643305,15,219592,119.7006832,4.614546321,Rural,Moderate,26.83095789,57.91797474,11.24256934,990.8693511,52.71512512,0.3421293805,0.02931421943,0.06312058394,0.02455848089,Low
Bus,Diesel,4.323334682,7,159500,117.4305307,4.361842639,Highway,Heavy,1.512726544,63.09323477,13.86700428,951.5584738,343.6820139,1.722255116,0.02191670169,0.06342174268,0.09660723483,High
Car,Diesel,0.8862567104,6,9096,93.45881392,2.953917616,City,Free flow,19.83046825,60.50632496,5.979325174,1036.525343,283.338252,1.727778638,0.01316435644,0.01951041114,0.07165425089,Medium
Motorcycle,Electric,3.462883903,19,47582,2.408051449,2.861622877,City,Heavy,10.11831715,61.73034963,15.60028542,1004.900711,498.8372231,0.8214858017,0.07944431769,0.06704929086,0.01420092927,High
Car,Electric,1.977778031,27,188467,65.21699045,0.5583759132,Highway,Moderate,-2.50575656,47.5737595,8.63685747,981.4791438,97.03201942,1.046126309,0.1712229655,0.02578462379,0.03324257719,Low
Truck,Hybrid,4.15489851,11,101494,10.42037045,1.001297262,Rural,Moderate,10.66202878,56.1887839,3.252621918,1013.379605,367.2585903,1.622937114,0.05591871318,0.03654563292,0.03701316629,High
Motorcycle,Diesel,1.706705431,8,263431,107.4165631,1.263198713,Rural,Heavy,5.514041473,28.86381847,3.895400939,1017.439413,147.6644336,1.549143378,0.07164001823,0.05352070828,0.01092584114,Low
Motorcycle,Hybrid,4.392876238,26,185582,94.75635032,2.440978643,City,Free flow,-4.388895915,15.83749153,5.577968238,964.7466707,142.8539414,0.7892212997,0.1727030624,0.07005976849,0.09858563203,Low
Bus,Hybrid,2.811023801,13,23902,116.6808452,3.65678024,Rural,Heavy,31.19141143,60.69356859,3.162525387,1014.640153,58.42353905,0.7024853112,0.03850022328,0.07814745804,0.03517376841,Low
Car,Diesel,5.670995941,19,132844,73.00595438,2.303626778,Highway,Moderate,14.92912782,4.699869188,11.25839133,978.6686981,52.94464534,1.362250243,0.05499983263,0.07471715418,0.01464683286,Low
Truck,Hybrid,1.51510891,0,184126,62.66073654,0.6303052092,Rural,Moderate,7.317813614,6.520696355,18.98282348,1030.36248,133.9802167,0.7906874778,0.1452615865,0.0568236579,0.08885475308,Low
Bus,Petrol,2.573545025,9,126800,62.27686271,2.196744385,City,Free flow,15.24821249,24.73159962,17.92146158,1044.151058,128.9760962,1.4099568,0.1507975308,0.02531697307,0.01994424295,Low
Truck,Hybrid,1.39006231,16,235576,46.37380493,0.8131662687,City,Free flow,27.72915588,19.43270125,6.47507968,960.2667368,50.19682581,0.3462891738,0.07815122617,0.07091524524,0.05102121637,Low
Motorcycle,Diesel,5.608406815,16,7213,56.24280807,3.755736758,Highway,Free flow,-9.085230339,37.41131314,17.29338643,1041.73578,372.7170696,1.376874112,0.01199465863,0.09789429153,0.04281711395,High
Truck,Petrol,5.362164638,16,277085,76.24950998,0.832504302,City,Heavy,17.33758803,37.12888128,19.08045923,1040.344598,276.6530875,1.591777541,0.08249010469,0.08347282363,0.01701919894,Medium
Car,Hybrid,2.141296464,3,26855,111.9537129,2.412669948,Highway,Moderate,13.95753916,11.68554557,5.883342807,984.2907618,228.2654653,1.818749214,0.1459402151,0.04878700796,0.01293219152,Medium
Bus,Electric,4.231917039,16,1046,71.50612059,3.467068013,City,Heavy,34.65350958,24.65030095,18.1056976,952.8835516,96.70743403,0.9667476135,0.1458117266,0.05133292658,0.0341956189,Low
Car,Diesel,5.049555441,17,277053,102.8539131,1.14099032,Highway,Heavy,17.79858294,0.4569169619,19.94858129,1016.322539,200.2541953,1.164577708,0.08976247554,0.09589270683,0.04237544309,Medium
Car,Diesel,3.68704422,19,210186,103.5335894,0.3801505382,Highway,Free flow,-3.133857873,35.09638102,15.95343619,984.4711177,261.7652499,0.6489295078,0.07626710691,0.01609862171,0.07719250229,Medium
Car,Petrol,3.554183007,22,94135,62.2599211,2.81649738,City,Free flow,9.434160764,79.64351776,7.8044664,969.1647496,499.1215328,0.3859389389,0.1433926946,0.06336294382,0.07518515377,High
Bus,Petrol,2.057631913,1,71255,41.69635698,0.2710133175,City,Heavy,21.0534686,26.61599885,12.17083209,960.8564456,279.7697909,0.4289086039,0.190300826,0.02269075823,0.05178878639,Medium
Car,Petrol,1.284134393,7,212568,76.7488648,2.938843215,City,Free flow,-7.703309647,64.3348146,7.283732983,969.6026362,58.77877259,1.704689686,0.1606305739,0.01678449778,0.02891846216,Low
Car,Petrol,5.465521941,12,220214,53.50528103,3.767492688,Highway,Moderate,34.23245487,9.825517877,19.91922567,973.7466832,143.4837053,1.128801149,0.05356136646,0.03559416304,0.08579406566,Low
Car,Diesel,5.482173897,22,246936,9.772904079,1.646579958,Rural,Moderate,-6.610882964,1.228467176,1.357064754,1029.582552,209.5347523,0.8149892095,0.1929022025,0.03065072183,0.0684323287,Medium
Truck,Diesel,4.092127578,24,235787,45.33709205,2.441747045,Highway,Moderate,-8.470443608,49.8396522,17.8616065,1028.381945,255.1669163,1.741504931,0.1258447799,0.01409766015,0.04139411158,Medium
Motorcycle,Petrol,2.562954913,29,272496,119.2886566,4.643809191,Highway,Moderate,-9.899221295,46.14840762,1.490962665,999.4414206,353.4259214,0.3162198832,0.03136261385,0.08677017256,0.08838002795,High
Car,Petrol,2.615889788,21,271367,5.821424403,2.355544321,Highway,Moderate,24.18722458,19.15191984,0.8439564565,1005.33253,315.7668259,1.229040178,0.07399973023,0.08516894937,0.08362829987,High
Motorcycle,Electric,4.57496953,19,249048,83.60002943,4.982770307,Rural,Free flow,12.79600436,28.65849564,18.79879033,1041.78165,279.1692501,1.602427026,0.147575233,0.07126742805,0.01005394091,Medium
Motorcycle,Electric,5.464973352,21,50044,100.9426446,0.7850120568,Rural,Heavy,-4.859115289,3.067140693,17.34563875,1040.804019,427.0524715,0.3373436058,0.1752624135,0.07915344962,0.08820280788,High
Bus,Petrol,5.412849406,14,85000,77.84710842,3.544669512,City,Free flow,32.81042613,79.77998766,7.231234906,1032.86738,138.3120674,0.3290409296,0.1106035324,0.01599013405,0.05764688127,Low
Car,Hybrid,4.855352838,19,203074,68.36978774,3.263092991,City,Heavy,0.1360137046,30.12826963,19.15064377,987.4273795,85.04576062,0.1634104194,0.0361693798,0.03454844712,0.09319734772,Low
Motorcycle,Hybrid,4.13856456,22,293172,84.90653004,4.361524068,Highway,Moderate,6.316207949,21.94564194,17.23713755,986.6552398,427.1920397,1.889722991,0.03347485626,0.06324922442,0.07936444304,High
Bus,Diesel,1.237527818,8,57965,51.52112848,0.46221606,Rural,Free flow,-1.113926308,80.46577011,18.03965752,1038.788265,257.9739046,1.415144524,0.07193096836,0.09029007716,0.02316728488,Medium
Motorcycle,Diesel,1.640469313,2,234466,10.96340848,1.401032958,Highway,Free flow,36.33781489,3.927369977,11.90230973,1042.651357,299.0094113,0.2357359444,0.01712590607,0.07362002869,0.04070409449,Medium
Bus,Hybrid,5.47248178,2,69776,115.4846105,0.6608961288,Rural,Heavy,27.90333916,28.45258171,19.16657072,1029.845465,426.8230498,1.375389869,0.08952579276,0.01160337927,0.03805281622,High
Car,Petrol,3.95343111,1,293603,51.8760924,4.665475611,Highway,Free flow,26.19766983,26.27524619,16.19164415,1025.713601,475.6164008,0.6768626105,0.1576548499,0.0315192804,0.07326320233,High
Bus,Diesel,0.8478246684,0,90932,79.84670846,2.133176623,Highway,Free flow,-7.800198496,26.29726145,18.79905721,1005.816401,298.4003218,0.3077333873,0.0975938707,0.04640414242,0.05846688469,Medium
Bus,Diesel,1.327652023,13,155761,63.75725243,4.550329228,Highway,Heavy,16.13508521,1.149575915,5.630218708,983.8334901,415.515441,1.985218016,0.1677646944,0.06596477417,0.03434460148,High
Motorcycle,Petrol,4.250209199,16,176251,6.560768637,1.472034972,Rural,Free flow,18.77262184,93.4671719,10.64195135,974.0632568,295.1524275,0.4417777386,0.1348858944,0.06982691135,0.07854202797,Medium
Truck,Electric,0.826320236,12,114773,114.3295921,0.6318405068,City,Moderate,9.126042004,86.4145199,17.35325658,964.0338302,64.99571859,1.617226025,0.0467294925,0.06498674099,0.06885257389,Low
Car,Electric,1.636201867,18,212678,95.10446713,1.482686365,Rural,Moderate,6.087812515,41.44930569,11.59458082,1022.820179,480.1363505,1.774667479,0.05073751218,0.01637323572,0.08138444102,High
Car,Electric,3.653415705,29,212243,17.89174734,2.985871797,Rural,Free flow,32.59714301,44.54349353,16.0219672,1027.697882,417.9951978,1.107622929,0.07643665249,0.07820592103,0.07723310687,High
Bus,Hybrid,4.397855028,22,181027,117.7978652,4.226162959,Highway,Free flow,-8.849170432,52.41542452,19.46193935,985.8645184,389.0399845,1.954405428,0.1122288832,0.0703079865,0.06522263813,High
Motorcycle,Diesel,4.190198549,14,80260,88.42816466,1.926953466,Highway,Free flow,21.26774241,47.83158727,16.09125668,950.6041191,248.8215826,0.3277477955,0.1388719592,0.0292041796,0.02494331204,Medium
Truck,Petrol,1.966200409,26,55871,56.67859805,4.574043296,Rural,Heavy,9.712345698,77.91336913,6.307192412,1043.859628,474.1452996,1.925652461,0.04288539896,0.05466834441,0.02751461498,High
Bus,Electric,4.503331951,24,191750,73.36440679,1.221160298,City,Free flow,23.29753406,48.84199287,2.373987792,993.7089322,270.4308792,0.2342522886,0.03912211597,0.0330538899,0.08085909639,Medium
Bus,Electric,2.033695255,13,120773,12.80840184,3.467703437,Highway,Free flow,-0.1041227102,18.88246705,5.454936516,1047.459105,374.3540024,1.006945884,0.01235215919,0.07179076229,0.08705117318,High
Motorcycle,Hybrid,2.49207843,1,60693,67.2493812,3.678566752,City,Moderate,1.932967731,11.69718868,13.25582243,1017.735957,95.26663045,1.724551307,0.03144207208,0.02943287471,0.05519960556,Low
Car,Hybrid,4.681755307,6,293577,8.839328642,1.369814597,City,Heavy,19.34269033,91.82714333,0.2188872263,962.4013496,148.4874383,1.151064049,0.1528485373,0.01181447861,0.09884330085,Low
Bus,Petrol,4.178091075,16,74797,65.38263085,0.1348493915,Highway,Free flow,38.99692731,4.838265919,3.794374542,982.6952208,240.8924771,1.208574079,0.02052173556,0.04885307851,0.03656923372,Medium
Truck,Diesel,5.215961735,17,210087,66.32348265,1.82618671,Highway,Moderate,38.73417915,89.75605434,6.538052903,1015.705021,311.5840955,0.4058701538,0.1250976241,0.01387181305,0.07585197085,High
Bus,Petrol,4.21958704,5,277948,104.9326542,0.2259807365,Rural,Moderate,2.449049191,69.04791922,17.50449887,1014.925281,412.4995876,1.970260527,0.1241667675,0.01388890033,0.07027418145,High
Motorcycle,Electric,3.755204737,26,223853,87.00690003,4.503768877,Highway,Free flow,-4.882448484,40.47046861,1.020082968,973.1985426,158.3923503,0.5391372191,0.1985841985,0.02720277767,0.07718297249,Medium
Motorcycle,Petrol,1.287108793,20,191187,29.94628707,4.767626315,Rural,Heavy,19.5171619,18.71784487,0.9987231965,967.6856861,398.4601043,1.73196621,0.138751602,0.07489576039,0.04743214227,High
Bus,Electric,2.712122176,7,78363,106.6111371,3.67689958,Rural,Heavy,10.9991304,31.04822113,11.03565097,977.6790799,450.4964795,1.917455699,0.142859106,0.09485288887,0.03198857085,High
Car,Electric,2.179052312,27,107904,68.78911978,3.633422927,Highway,Heavy,28.08433565,52.98736988,3.555325044,1028.689198,418.3026258,0.6334787174,0.02703029539,0.05613870468,0.04643756219,High
Bus,Hybrid,2.068746146,26,114952,72.76553743,1.204463347,Highway,Moderate,16.39918626,65.68509437,4.844303603,974.1869801,330.0859946,1.48797721,0.1765042041,0.071016491,0.0270719324,High
Motorcycle,Hybrid,5.859654885,1,19477,20.27776431,0.3696278828,City,Free flow,15.5293403,69.1472425,3.68472202,1020.178072,414.4966275,0.2527106419,0.07080328231,0.01446076436,0.02006334308,High
Car,Petrol,2.844108168,0,278271,102.9328315,4.010523179,City,Heavy,22.32299341,44.72937117,11.63214275,1036.999961,444.8759233,1.50874609,0.06938366859,0.08113180804,0.07158283316,High
Car,Electric,5.438642087,15,217790,111.7158138,2.795809658,City,Heavy,-3.679077758,37.39740934,1.110954992,989.1622344,299.7950494,1.020239817,0.09847749267,0.05034545129,0.09872355192,Medium
Bus,Hybrid,4.081920855,6,26049,92.99887794,3.408137654,Rural,Free flow,23.85808648,76.8317491,18.80000057,950.6994039,414.5726279,0.3240760821,0.1444504527,0.05341335032,0.07002169107,High
Truck,Diesel,4.933018778,21,12473,112.8902943,3.89820534,Highway,Moderate,14.42598503,92.54134373,2.462767708,964.1957737,239.5068599,1.799818698,0.06594524707,0.08224194014,0.0220991875,Medium
Motorcycle,Electric,3.413712884,23,213317,36.27598849,2.047171345,Rural,Free flow,31.00735328,91.44650107,19.03191004,981.1896867,285.1153175,1.38983269,0.1577274919,0.02048707184,0.05692926427,Medium
